parcel_id,season,year,crop_type,cultivated_area_acres,production_kg,yield_kg_per_acre,market_price_per_kg,gross_income_rs,yield_category
AP_ANP_00256_C2,Summer,2025,Maize,1.46,4765.9,3264.3,20,95318.0,
AP_ANP_00256_C3,Summer,2025,Maize,1.46,4765.9,3264.3,20,95318.0,
AP_ANP_00257_C1,Kharif,2025,Paddy,3.64,7877.7,2164.2,22,173309.4,
AP_ANP_00257_C2,Kharif,2025,Paddy,3.64,7877.7,2164.2,22,173309.4,
AP_ANP_00257_C3,Kharif,2025,Paddy,3.64,7877.7,2164.2,22,173309.4,
AP_ANP_00257_C1,Rabi,2025,Groundnut,5.98,8293.7,1386.9,58,481034.6,
AP_ANP_00257_C2,Rabi,2025,Groundnut,5.98,8293.7,1386.9,58,481034.6,
AP_ANP_00257_C3,Rabi,2025,Groundnut,5.98,8293.7,1386.9,58,481034.6,
AP_ANP_00257_C1,Summer,2025,Sunflower,2.42,2318.1,957.9,52,120541.2,
AP_ANP_00257_C2,Summer,2025,Sunflower,2.42,2318.1,957.9,52,120541.2,
AP_ANP_00257_C3,Summer,2025,Sunflower,2.42,2318.1,957.9,52,120541.2,
AP_ANP_00258_C1,Kharif,2025,Red Gram,3.04,1381.1,454.3,82,113250.2,
AP_ANP_00258_C2,Kharif,2025,Red Gram,3.04,1381.1,454.3,82,113250.2,
AP_ANP_00258_C3,Kharif,2025,Red Gram,3.04,1381.1,454.3,82,113250.2,
AP_ANP_00258_C1,Rabi,2025,Sorghum,7.6,10441.6,1373.9,28,292364.8,
AP_ANP_00258_C2,Rabi,2025,Sorghum,7.6,10441.6,1373.9,28,292364.8,
AP_ANP_00258_C3,Rabi,2025,Sorghum,7.6,10441.6,1373.9,28,292364.8,
AP_ANP_00258_C1,Summer,2025,Vegetables,1.87,5816.1,3110.2,18,104689.8,
AP_ANP_00258_C2,Summer,2025,Vegetables,1.87,5816.1,3110.2,18,104689.8,
AP_ANP_00258_C3,Summer,2025,Vegetables,1.87,5816.1,3110.2,18,104689.8,
AP_ANP_00259_C1,Kharif,2025,Paddy,2.38,7118.3,2990.9,22,156602.6,
AP_ANP_00259_C2,Kharif,2025,Paddy,2.38,7118.3,2990.9,22,156602.6,
AP_ANP_00259_C3,Kharif,2025,Paddy,2.38,7118.3,2990.9,22,156602.6,
AP_ANP_00259_C1,Rabi,2025,Maize,4.71,11995.4,2546.8,20,239908.0,
AP_ANP_00259_C2,Rabi,2025,Maize,4.71,11995.4,2546.8,20,239908.0,
AP_ANP_00259_C3,Rabi,2025,Maize,4.71,11995.4,2546.8,20,239908.0,
AP_ANP_00259_C1,Summer,2025,Maize,1.36,4379.6,3220.3,20,87592.0,
AP_ANP_00259_C2,Summer,2025,Maize,1.36,4379.6,3220.3,20,87592.0,
AP_ANP_00259_C3,Summer,2025,Maize,1.36,4379.6,3220.3,20,87592.0,
AP_ANP_00260_C1,Kharif,2025,Red Gram,6.44,3699.1,574.4,82,303326.2,
AP_ANP_00260_C2,Kharif,2025,Red Gram,6.44,3699.1,574.4,82,303326.2,
AP_ANP_00260_C3,Kharif,2025,Red Gram,6.44,3699.1,574.4,82,303326.2,
AP_ANP_00260_C1,Rabi,2025,Sunflower,5.1,3357.3,658.3,52,174579.6,
AP_ANP_00260_C2,Rabi,2025,Sunflower,5.1,3357.3,658.3,52,174579.6,
AP_ANP_00260_C3,Rabi,2025,Sunflower,5.1,3357.3,658.3,52,174579.6,
AP_ANP_00260_C1,Summer,2025,Groundnut,6.85,6850.0,1000.0,58,397300.0,
AP_ANP_00260_C2,Summer,2025,Groundnut,6.85,6850.0,1000.0,58,397300.0,
AP_ANP_00260_C3,Summer,2025,Groundnut,6.85,6850.0,1000.0,58,397300.0,
AP_ANP_00261_C1,Kharif,2025,Paddy,6.87,18800.4,2736.6,22,413608.8,
AP_ANP_00261_C2,Kharif,2025,Paddy,6.87,18800.4,2736.6,22,413608.8,
AP_ANP_00261_C3,Kharif,2025,Paddy,6.87,18800.4,2736.6,22,413608.8,
AP_ANP_00261_C1,Rabi,2025,Groundnut,3.97,3923.2,988.2,58,227545.6,
AP_ANP_00261_C2,Rabi,2025,Groundnut,3.97,3923.2,988.2,58,227545.6,
AP_ANP_00261_C3,Rabi,2025,Groundnut,3.97,3923.2,988.2,58,227545.6,
AP_ANP_00261_C1,Summer,2025,Sunflower,5.38,4744.1,881.8,52,246693.2,
AP_ANP_00261_C2,Summer,2025,Sunflower,5.38,4744.1,881.8,52,246693.2,
AP_ANP_00261_C3,Summer,2025,Sunflower,5.38,4744.1,881.8,52,246693.2,
AP_ANP_00262_C1,Kharif,2025,Cotton,3.94,2486.9,631.2,70,174083.0,
AP_ANP_00262_C2,Kharif,2025,Cotton,3.94,2486.9,631.2,70,174083.0,
AP_ANP_00262_C3,Kharif,2025,Cotton,3.94,2486.9,631.2,70,174083.0,
AP_ANP_00262_C1,Rabi,2025,Maize,6.4,12177.3,1902.7,20,243546.0,
AP_ANP_00262_C2,Rabi,2025,Maize,6.4,12177.3,1902.7,20,243546.0,
AP_ANP_00262_C3,Rabi,2025,Maize,6.4,12177.3,1902.7,20,243546.0,
AP_ANP_00262_C1,Summer,2025,Maize,2.44,4463.7,1829.4,20,89274.0,
AP_ANP_00262_C2,Summer,2025,Maize,2.44,4463.7,1829.4,20,89274.0,
AP_ANP_00262_C3,Summer,2025,Maize,2.44,4463.7,1829.4,20,89274.0,
AP_ANP_00263_C1,Kharif,2025,Pearl Millet,0.63,354.8,563.1,40,14192.0,
AP_ANP_00263_C2,Kharif,2025,Pearl Millet,0.63,354.8,563.1,40,14192.0,
AP_ANP_00263_C3,Kharif,2025,Pearl Millet,0.63,354.8,563.1,40,14192.0,
AP_ANP_00263_C1,Rabi,2025,Maize,5.45,9936.4,1823.2,20,198728.0,
AP_ANP_00263_C2,Rabi,2025,Maize,5.45,9936.4,1823.2,20,198728.0,
AP_ANP_00263_C3,Rabi,2025,Maize,5.45,9936.4,1823.2,20,198728.0,
AP_ANP_00263_C1,Summer,2025,Sunflower,2.42,2813.5,1162.6,52,146302.0,
AP_ANP_00263_C2,Summer,2025,Sunflower,2.42,2813.5,1162.6,52,146302.0,
AP_ANP_00263_C3,Summer,2025,Sunflower,2.42,2813.5,1162.6,52,146302.0,
AP_ANP_00264_C1,Kharif,2025,Red Gram,4.68,2697.1,576.3,82,221162.2,
AP_ANP_00264_C2,Kharif,2025,Red Gram,4.68,2697.1,576.3,82,221162.2,
AP_ANP_00264_C3,Kharif,2025,Red Gram,4.68,2697.1,576.3,82,221162.2,
AP_ANP_00264_C1,Rabi,2025,Maize,1.21,2646.6,2187.3,20,52932.0,
AP_ANP_00264_C2,Rabi,2025,Maize,1.21,2646.6,2187.3,20,52932.0,
AP_ANP_00264_C3,Rabi,2025,Maize,1.21,2646.6,2187.3,20,52932.0,
AP_ANP_00264_C1,Summer,2025,Sunflower,2.62,2026.6,773.5,52,105383.2,
AP_ANP_00264_C2,Summer,2025,Sunflower,2.62,2026.6,773.5,52,105383.2,
AP_ANP_00264_C3,Summer,2025,Sunflower,2.62,2026.6,773.5,52,105383.2,
AP_ANP_00265_C1,Kharif,2025,Foxtail Millet,6.67,3936.6,590.2,45,177147.0,
AP_ANP_00265_C2,Kharif,2025,Foxtail Millet,6.67,3936.6,590.2,45,177147.0,
AP_ANP_00265_C3,Kharif,2025,Foxtail Millet,6.67,3936.6,590.2,45,177147.0,
AP_ANP_00265_C1,Rabi,2025,Maize,6.32,21671.3,3429.0,20,433426.0,
AP_ANP_00265_C2,Rabi,2025,Maize,6.32,21671.3,3429.0,20,433426.0,
AP_ANP_00265_C3,Rabi,2025,Maize,6.32,21671.3,3429.0,20,433426.0,
AP_ANP_00265_C1,Summer,2025,Maize,2.03,5169.8,2546.7,20,103396.0,
AP_ANP_00265_C2,Summer,2025,Maize,2.03,5169.8,2546.7,20,103396.0,
AP_ANP_00265_C3,Summer,2025,Maize,2.03,5169.8,2546.7,20,103396.0,
AP_ANP_00266_C1,Kharif,2025,Pearl Millet,4.83,3947.6,817.3,40,157904.0,
AP_ANP_00266_C2,Kharif,2025,Pearl Millet,4.83,3947.6,817.3,40,157904.0,
AP_ANP_00266_C3,Kharif,2025,Pearl Millet,4.83,3947.6,817.3,40,157904.0,
AP_ANP_00266_C1,Rabi,2025,Maize,6.48,14851.5,2291.9,20,297030.0,
AP_ANP_00266_C2,Rabi,2025,Maize,6.48,14851.5,2291.9,20,297030.0,
AP_ANP_00266_C3,Rabi,2025,Maize,6.48,14851.5,2291.9,20,297030.0,
AP_ANP_00266_C1,Summer,2025,Groundnut,7.36,7898.0,1073.1,58,458084.0,
AP_ANP_00266_C2,Summer,2025,Groundnut,7.36,7898.0,1073.1,58,458084.0,
AP_ANP_00266_C3,Summer,2025,Groundnut,7.36,7898.0,1073.1,58,458084.0,
AP_ANP_00267_C1,Kharif,2025,Red Gram,4.68,1792.4,383.0,82,146976.8,
AP_ANP_00267_C2,Kharif,2025,Red Gram,4.68,1792.4,383.0,82,146976.8,
AP_ANP_00267_C3,Kharif,2025,Red Gram,4.68,1792.4,383.0,82,146976.8,
AP_ANP_00267_C1,Rabi,2025,Maize,5.1,11353.6,2226.2,20,227072.0,
AP_ANP_00267_C2,Rabi,2025,Maize,5.1,11353.6,2226.2,20,227072.0,
AP_ANP_00267_C3,Rabi,2025,Maize,5.1,11353.6,2226.2,20,227072.0,
AP_ANP_00267_C1,Summer,2025,Vegetables,7.23,27794.3,3844.3,18,500297.4,
AP_ANP_00267_C2,Summer,2025,Vegetables,7.23,27794.3,3844.3,18,500297.4,
AP_ANP_00267_C3,Summer,2025,Vegetables,7.23,27794.3,3844.3,18,500297.4,
AP_ANP_00268_C1,Kharif,2025,Cotton,2.02,1435.2,710.5,70,100464.0,
AP_ANP_00268_C2,Kharif,2025,Cotton,2.02,1435.2,710.5,70,100464.0,
AP_ANP_00268_C3,Kharif,2025,Cotton,2.02,1435.2,710.5,70,100464.0,
AP_ANP_00268_C1,Rabi,2025,Bengal Gram,7.2,5706.7,792.6,65,370935.5,
AP_ANP_00268_C2,Rabi,2025,Bengal Gram,7.2,5706.7,792.6,65,370935.5,
AP_ANP_00268_C3,Rabi,2025,Bengal Gram,7.2,5706.7,792.6,65,370935.5,
AP_ANP_00268_C1,Summer,2025,Vegetables,1.64,8530.6,5201.6,18,153550.8,
AP_ANP_00268_C2,Summer,2025,Vegetables,1.64,8530.6,5201.6,18,153550.8,
AP_ANP_00268_C3,Summer,2025,Vegetables,1.64,8530.6,5201.6,18,153550.8,
AP_ANP_00269_C1,Kharif,2025,Cotton,1.38,1440.4,1043.8,70,100828.0,
AP_ANP_00269_C2,Kharif,2025,Cotton,1.38,1440.4,1043.8,70,100828.0,
AP_ANP_00269_C3,Kharif,2025,Cotton,1.38,1440.4,1043.8,70,100828.0,
AP_ANP_00269_C1,Rabi,2025,Sunflower,2.9,3456.5,1191.9,52,179738.0,
AP_ANP_00269_C2,Rabi,2025,Sunflower,2.9,3456.5,1191.9,52,179738.0,
AP_ANP_00269_C3,Rabi,2025,Sunflower,2.9,3456.5,1191.9,52,179738.0,
AP_ANP_00269_C1,Summer,2025,Vegetables,4.14,14954.5,3612.2,18,269181.0,
AP_ANP_00269_C2,Summer,2025,Vegetables,4.14,14954.5,3612.2,18,269181.0,
AP_ANP_00269_C3,Summer,2025,Vegetables,4.14,14954.5,3612.2,18,269181.0,
AP_ANP_00270_C1,Kharif,2025,Cotton,1.74,1964.8,1129.2,70,137536.0,
AP_ANP_00270_C2,Kharif,2025,Cotton,1.74,1964.8,1129.2,70,137536.0,
AP_ANP_00270_C3,Kharif,2025,Cotton,1.74,1964.8,1129.2,70,137536.0,
AP_ANP_00270_C1,Rabi,2025,Sorghum,3.71,2707.6,729.8,28,75812.8,
AP_ANP_00270_C2,Rabi,2025,Sorghum,3.71,2707.6,729.8,28,75812.8,
AP_ANP_00270_C3,Rabi,2025,Sorghum,3.71,2707.6,729.8,28,75812.8,
AP_ANP_00270_C1,Summer,2025,Sunflower,0.59,526.2,891.8,52,27362.4,
AP_ANP_00270_C2,Summer,2025,Sunflower,0.59,526.2,891.8,52,27362.4,
AP_ANP_00270_C3,Summer,2025,Sunflower,0.59,526.2,891.8,52,27362.4,
AP_ANP_00271_C1,Kharif,2025,Groundnut,6.67,5648.2,846.8,58,327595.6,
AP_ANP_00271_C2,Kharif,2025,Groundnut,6.67,5648.2,846.8,58,327595.6,
AP_ANP_00271_C3,Kharif,2025,Groundnut,6.67,5648.2,846.8,58,327595.6,
AP_ANP_00271_C1,Rabi,2025,Maize,3.34,11512.6,3446.9,20,230252.0,
AP_ANP_00271_C2,Rabi,2025,Maize,3.34,11512.6,3446.9,20,230252.0,
AP_ANP_00271_C3,Rabi,2025,Maize,3.34,11512.6,3446.9,20,230252.0,
AP_ANP_00271_C1,Summer,2025,Groundnut,3.03,2749.7,907.5,58,159482.6,
AP_ANP_00271_C2,Summer,2025,Groundnut,3.03,2749.7,907.5,58,159482.6,
AP_ANP_00271_C3,Summer,2025,Groundnut,3.03,2749.7,907.5,58,159482.6,
AP_ANP_00272_C1,Kharif,2025,Cotton,5.83,4597.5,788.6,70,321825.0,
AP_ANP_00272_C2,Kharif,2025,Cotton,5.83,4597.5,788.6,70,321825.0,
AP_ANP_00272_C3,Kharif,2025,Cotton,5.83,4597.5,788.6,70,321825.0,
AP_ANP_00272_C1,Rabi,2025,Groundnut,4.03,5138.7,1275.1,58,298044.6,
AP_ANP_00272_C2,Rabi,2025,Groundnut,4.03,5138.7,1275.1,58,298044.6,
AP_ANP_00272_C3,Rabi,2025,Groundnut,4.03,5138.7,1275.1,58,298044.6,
AP_ANP_00272_C1,Summer,2025,Sunflower,3.94,2957.0,750.5,52,153764.0,
AP_ANP_00272_C2,Summer,2025,Sunflower,3.94,2957.0,750.5,52,153764.0,
AP_ANP_00272_C3,Summer,2025,Sunflower,3.94,2957.0,750.5,52,153764.0,
AP_ANP_00273_C1,Kharif,2025,Red Gram,3.01,1164.6,386.9,82,95497.2,
AP_ANP_00273_C2,Kharif,2025,Red Gram,3.01,1164.6,386.9,82,95497.2,
AP_ANP_00273_C3,Kharif,2025,Red Gram,3.01,1164.6,386.9,82,95497.2,
AP_ANP_00273_C1,Rabi,2025,Sunflower,5.84,6296.7,1078.2,52,327428.4,
AP_ANP_00273_C2,Rabi,2025,Sunflower,5.84,6296.7,1078.2,52,327428.4,
AP_ANP_00273_C3,Rabi,2025,Sunflower,5.84,6296.7,1078.2,52,327428.4,
AP_ANP_00273_C1,Summer,2025,Vegetables,1.25,5249.2,4199.4,18,94485.6,
AP_ANP_00273_C2,Summer,2025,Vegetables,1.25,5249.2,4199.4,18,94485.6,
AP_ANP_00273_C3,Summer,2025,Vegetables,1.25,5249.2,4199.4,18,94485.6,
AP_ANP_00274_C1,Kharif,2025,Pearl Millet,6.05,3603.4,595.6,40,144136.0,
AP_ANP_00274_C2,Kharif,2025,Pearl Millet,6.05,3603.4,595.6,40,144136.0,
AP_ANP_00274_C3,Kharif,2025,Pearl Millet,6.05,3603.4,595.6,40,144136.0,
AP_ANP_00274_C1,Rabi,2025,Groundnut,5.1,5125.0,1004.9,58,297250.0,
AP_ANP_00274_C2,Rabi,2025,Groundnut,5.1,5125.0,1004.9,58,297250.0,
AP_ANP_00274_C3,Rabi,2025,Groundnut,5.1,5125.0,1004.9,58,297250.0,
AP_ANP_00274_C1,Summer,2025,Groundnut,4.83,5876.2,1216.6,58,340819.6,
AP_ANP_00274_C2,Summer,2025,Groundnut,4.83,5876.2,1216.6,58,340819.6,
AP_ANP_00274_C3,Summer,2025,Groundnut,4.83,5876.2,1216.6,58,340819.6,
AP_ANP_00275_C1,Kharif,2025,Pearl Millet,7.84,6406.1,817.1,40,256244.0,
AP_ANP_00275_C2,Kharif,2025,Pearl Millet,7.84,6406.1,817.1,40,256244.0,
AP_ANP_00275_C3,Kharif,2025,Pearl Millet,7.84,6406.1,817.1,40,256244.0,
AP_ANP_00275_C1,Rabi,2025,Sunflower,1.45,1411.3,973.3,52,73387.6,
AP_ANP_00275_C2,Rabi,2025,Sunflower,1.45,1411.3,973.3,52,73387.6,
AP_ANP_00275_C3,Rabi,2025,Sunflower,1.45,1411.3,973.3,52,73387.6,
AP_ANP_00275_C1,Summer,2025,Sunflower,2.94,2882.4,980.4,52,149884.8,
AP_ANP_00275_C2,Summer,2025,Sunflower,2.94,2882.4,980.4,52,149884.8,
AP_ANP_00275_C3,Summer,2025,Sunflower,2.94,2882.4,980.4,52,149884.8,
AP_ANP_00276_C1,Kharif,2025,Pearl Millet,2.2,2020.7,918.5,40,80828.0,
AP_ANP_00276_C2,Kharif,2025,Pearl Millet,2.2,2020.7,918.5,40,80828.0,
AP_ANP_00276_C3,Kharif,2025,Pearl Millet,2.2,2020.7,918.5,40,80828.0,
AP_ANP_00276_C1,Rabi,2025,Bengal Gram,2.59,2035.0,785.7,65,132275.0,
AP_ANP_00276_C2,Rabi,2025,Bengal Gram,2.59,2035.0,785.7,65,132275.0,
AP_ANP_00276_C3,Rabi,2025,Bengal Gram,2.59,2035.0,785.7,65,132275.0,
AP_ANP_00276_C1,Summer,2025,Vegetables,5.71,31766.4,5563.3,18,571795.2,
AP_ANP_00276_C2,Summer,2025,Vegetables,5.71,31766.4,5563.3,18,571795.2,
AP_ANP_00276_C3,Summer,2025,Vegetables,5.71,31766.4,5563.3,18,571795.2,
AP_ANP_00277_C1,Kharif,2025,Cotton,6.22,5255.9,845.0,70,367913.0,
AP_ANP_00277_C2,Kharif,2025,Cotton,6.22,5255.9,845.0,70,367913.0,
AP_ANP_00277_C3,Kharif,2025,Cotton,6.22,5255.9,845.0,70,367913.0,
AP_ANP_00277_C1,Rabi,2025,Sorghum,6.19,8188.8,1322.9,28,229286.4,
AP_ANP_00277_C2,Rabi,2025,Sorghum,6.19,8188.8,1322.9,28,229286.4,
AP_ANP_00277_C3,Rabi,2025,Sorghum,6.19,8188.8,1322.9,28,229286.4,
AP_ANP_00277_C1,Summer,2025,Maize,2.25,7008.3,3114.8,20,140166.0,
AP_ANP_00277_C2,Summer,2025,Maize,2.25,7008.3,3114.8,20,140166.0,
AP_ANP_00277_C3,Summer,2025,Maize,2.25,7008.3,3114.8,20,140166.0,
AP_ANP_00278_C1,Kharif,2025,Pearl Millet,2.45,2336.3,953.6,40,93452.0,
AP_ANP_00278_C2,Kharif,2025,Pearl Millet,2.45,2336.3,953.6,40,93452.0,
AP_ANP_00278_C3,Kharif,2025,Pearl Millet,2.45,2336.3,953.6,40,93452.0,
AP_ANP_00278_C1,Rabi,2025,Sorghum,5.53,5797.7,1048.4,28,162335.6,
AP_ANP_00278_C2,Rabi,2025,Sorghum,5.53,5797.7,1048.4,28,162335.6,
AP_ANP_00278_C3,Rabi,2025,Sorghum,5.53,5797.7,1048.4,28,162335.6,
AP_ANP_00278_C1,Summer,2025,Maize,1.33,3184.2,2394.1,20,63684.0,
AP_ANP_00278_C2,Summer,2025,Maize,1.33,3184.2,2394.1,20,63684.0,
AP_ANP_00278_C3,Summer,2025,Maize,1.33,3184.2,2394.1,20,63684.0,
AP_ANP_00279_C1,Kharif,2025,Cotton,4.6,3809.7,828.2,70,266679.0,
AP_ANP_00279_C2,Kharif,2025,Cotton,4.6,3809.7,828.2,70,266679.0,
AP_ANP_00279_C3,Kharif,2025,Cotton,4.6,3809.7,828.2,70,266679.0,
AP_ANP_00279_C1,Rabi,2025,Maize,7.83,13478.6,1721.4,20,269572.0,
AP_ANP_00279_C2,Rabi,2025,Maize,7.83,13478.6,1721.4,20,269572.0,
AP_ANP_00279_C3,Rabi,2025,Maize,7.83,13478.6,1721.4,20,269572.0,
AP_ANP_00279_C1,Summer,2025,Groundnut,3.67,2676.9,729.4,58,155260.2,
AP_ANP_00279_C2,Summer,2025,Groundnut,3.67,2676.9,729.4,58,155260.2,
AP_ANP_00279_C3,Summer,2025,Groundnut,3.67,2676.9,729.4,58,155260.2,
AP_ANP_00280_C1,Kharif,2025,Cotton,2.6,2899.0,1115.0,70,202930.0,
AP_ANP_00280_C2,Kharif,2025,Cotton,2.6,2899.0,1115.0,70,202930.0,
AP_ANP_00280_C3,Kharif,2025,Cotton,2.6,2899.0,1115.0,70,202930.0,
AP_ANP_00280_C1,Rabi,2025,Groundnut,2.69,3597.9,1337.5,58,208678.2,
AP_ANP_00280_C2,Rabi,2025,Groundnut,2.69,3597.9,1337.5,58,208678.2,
AP_ANP_00280_C3,Rabi,2025,Groundnut,2.69,3597.9,1337.5,58,208678.2,
AP_ANP_00280_C1,Summer,2025,Sunflower,6.15,6539.9,1063.4,52,340074.8,
AP_ANP_00280_C2,Summer,2025,Sunflower,6.15,6539.9,1063.4,52,340074.8,
AP_ANP_00280_C3,Summer,2025,Sunflower,6.15,6539.9,1063.4,52,340074.8,
AP_ANP_00281_C1,Kharif,2025,Pearl Millet,5.16,4022.7,779.6,40,160908.0,
AP_ANP_00281_C2,Kharif,2025,Pearl Millet,5.16,4022.7,779.6,40,160908.0,
AP_ANP_00281_C3,Kharif,2025,Pearl Millet,5.16,4022.7,779.6,40,160908.0,
AP_ANP_00281_C1,Rabi,2025,Sorghum,5.21,5346.0,1026.1,28,149688.0,
AP_ANP_00281_C2,Rabi,2025,Sorghum,5.21,5346.0,1026.1,28,149688.0,
AP_ANP_00281_C3,Rabi,2025,Sorghum,5.21,5346.0,1026.1,28,149688.0,
AP_ANP_00281_C1,Summer,2025,Maize,5.26,12622.4,2399.7,20,252448.0,
AP_ANP_00281_C2,Summer,2025,Maize,5.26,12622.4,2399.7,20,252448.0,
AP_ANP_00281_C3,Summer,2025,Maize,5.26,12622.4,2399.7,20,252448.0,
AP_ANP_00282_C1,Kharif,2025,Cotton,1.01,765.6,758.0,70,53592.0,
AP_ANP_00282_C2,Kharif,2025,Cotton,1.01,765.6,758.0,70,53592.0,
AP_ANP_00282_C3,Kharif,2025,Cotton,1.01,765.6,758.0,70,53592.0,
AP_ANP_00282_C1,Rabi,2025,Sorghum,0.85,895.6,1053.7,28,25076.8,
AP_ANP_00282_C2,Rabi,2025,Sorghum,0.85,895.6,1053.7,28,25076.8,
AP_ANP_00282_C3,Rabi,2025,Sorghum,0.85,895.6,1053.7,28,25076.8,
AP_ANP_00282_C1,Summer,2025,Groundnut,2.63,3359.0,1277.2,58,194822.0,
AP_ANP_00282_C2,Summer,2025,Groundnut,2.63,3359.0,1277.2,58,194822.0,
AP_ANP_00282_C3,Summer,2025,Groundnut,2.63,3359.0,1277.2,58,194822.0,
AP_ANP_00283_C1,Kharif,2025,Paddy,2.75,7811.4,2840.5,22,171850.8,
AP_ANP_00283_C2,Kharif,2025,Paddy,2.75,7811.4,2840.5,22,171850.8,
AP_ANP_00283_C3,Kharif,2025,Paddy,2.75,7811.4,2840.5,22,171850.8,
AP_ANP_00283_C1,Rabi,2025,Sunflower,0.86,973.5,1132.0,52,50622.0,
AP_ANP_00283_C2,Rabi,2025,Sunflower,0.86,973.5,1132.0,52,50622.0,
AP_ANP_00283_C3,Rabi,2025,Sunflower,0.86,973.5,1132.0,52,50622.0,
AP_ANP_00283_C1,Summer,2025,Groundnut,6.89,8044.1,1167.5,58,466557.8,
AP_ANP_00283_C2,Summer,2025,Groundnut,6.89,8044.1,1167.5,58,466557.8,
AP_ANP_00283_C3,Summer,2025,Groundnut,6.89,8044.1,1167.5,58,466557.8,
AP_ANP_00284_C1,Kharif,2025,Cotton,1.89,1223.6,647.4,70,85652.0,
AP_ANP_00284_C2,Kharif,2025,Cotton,1.89,1223.6,647.4,70,85652.0,
AP_ANP_00284_C3,Kharif,2025,Cotton,1.89,1223.6,647.4,70,85652.0,
AP_ANP_00284_C1,Rabi,2025,Bengal Gram,2.3,2016.4,876.7,65,131066.0,
AP_ANP_00284_C2,Rabi,2025,Bengal Gram,2.3,2016.4,876.7,65,131066.0,
AP_ANP_00284_C3,Rabi,2025,Bengal Gram,2.3,2016.4,876.7,65,131066.0,
AP_ANP_00284_C1,Summer,2025,Vegetables,0.76,4494.6,5914.0,18,80902.8,
AP_ANP_00284_C2,Summer,2025,Vegetables,0.76,4494.6,5914.0,18,80902.8,
AP_ANP_00284_C3,Summer,2025,Vegetables,0.76,4494.6,5914.0,18,80902.8,
AP_ANP_00285_C1,Kharif,2025,Cotton,4.41,2814.5,638.2,70,197015.0,
AP_ANP_00285_C2,Kharif,2025,Cotton,4.41,2814.5,638.2,70,197015.0,
AP_ANP_00285_C3,Kharif,2025,Cotton,4.41,2814.5,638.2,70,197015.0,
AP_ANP_00285_C1,Rabi,2025,Groundnut,6.74,7544.1,1119.3,58,437557.8,
AP_ANP_00285_C2,Rabi,2025,Groundnut,6.74,7544.1,1119.3,58,437557.8,
AP_ANP_00285_C3,Rabi,2025,Groundnut,6.74,7544.1,1119.3,58,437557.8,
AP_ANP_00285_C1,Summer,2025,Groundnut,1.36,1041.4,765.7,58,60401.2,
AP_ANP_00285_C2,Summer,2025,Groundnut,1.36,1041.4,765.7,58,60401.2,
AP_ANP_00285_C3,Summer,2025,Groundnut,1.36,1041.4,765.7,58,60401.2,
AP_ANP_00286_C1,Kharif,2025,Paddy,7.01,13253.1,1890.6,22,291568.2,
AP_ANP_00286_C2,Kharif,2025,Paddy,7.01,13253.1,1890.6,22,291568.2,
AP_ANP_00286_C3,Kharif,2025,Paddy,7.01,13253.1,1890.6,22,291568.2,
AP_ANP_00286_C1,Rabi,2025,Bengal Gram,7.67,3183.8,415.1,65,206947.0,
AP_ANP_00286_C2,Rabi,2025,Bengal Gram,7.67,3183.8,415.1,65,206947.0,
AP_ANP_00286_C3,Rabi,2025,Bengal Gram,7.67,3183.8,415.1,65,206947.0,
AP_ANP_00286_C1,Summer,2025,Vegetables,5.71,19476.8,3411.0,18,350582.4,
AP_ANP_00286_C2,Summer,2025,Vegetables,5.71,19476.8,3411.0,18,350582.4,
AP_ANP_00286_C3,Summer,2025,Vegetables,5.71,19476.8,3411.0,18,350582.4,
AP_ANP_00287_C1,Kharif,2025,Cotton,6.3,6055.6,961.2,70,423892.0,
AP_ANP_00287_C2,Kharif,2025,Cotton,6.3,6055.6,961.2,70,423892.0,
AP_ANP_00287_C3,Kharif,2025,Cotton,6.3,6055.6,961.2,70,423892.0,
AP_ANP_00287_C1,Rabi,2025,Maize,7.19,17161.1,2386.8,20,343222.0,
AP_ANP_00287_C2,Rabi,2025,Maize,7.19,17161.1,2386.8,20,343222.0,
AP_ANP_00287_C3,Rabi,2025,Maize,7.19,17161.1,2386.8,20,343222.0,
AP_ANP_00287_C1,Summer,2025,Sunflower,5.05,4756.6,941.9,52,247343.2,
AP_ANP_00287_C2,Summer,2025,Sunflower,5.05,4756.6,941.9,52,247343.2,
AP_ANP_00287_C3,Summer,2025,Sunflower,5.05,4756.6,941.9,52,247343.2,
AP_ANP_00288_C1,Kharif,2025,Pearl Millet,5.3,4442.5,838.2,40,177700.0,
AP_ANP_00288_C2,Kharif,2025,Pearl Millet,5.3,4442.5,838.2,40,177700.0,
AP_ANP_00288_C3,Kharif,2025,Pearl Millet,5.3,4442.5,838.2,40,177700.0,
AP_ANP_00288_C1,Rabi,2025,Bengal Gram,1.49,805.3,540.5,65,52344.5,
AP_ANP_00288_C2,Rabi,2025,Bengal Gram,1.49,805.3,540.5,65,52344.5,
AP_ANP_00288_C3,Rabi,2025,Bengal Gram,1.49,805.3,540.5,65,52344.5,
AP_ANP_00288_C1,Summer,2025,Groundnut,6.4,8828.8,1379.5,58,512070.4,
AP_ANP_00288_C2,Summer,2025,Groundnut,6.4,8828.8,1379.5,58,512070.4,
AP_ANP_00288_C3,Summer,2025,Groundnut,6.4,8828.8,1379.5,58,512070.4,
